Timestamp,miners-revenue
12/19/2013 23:00,4902214.546
12/22/2013 23:00,4251463.799
12/25/2013 23:00,3081309.496
12/28/2013 23:00,3218340.386
12/31/2013 23:00,3416351.327
1/3/2014 23:00,3639156.376
1/6/2014 23:00,4057007.953
1/9/2014 23:00,4358774.604
1/12/2014 23:00,4901364.52
1/15/2014 23:00,4645720.98
1/18/2014 23:00,4087922.721
1/21/2014 23:00,4042448.092
1/24/2014 23:00,4453458.721
1/27/2014 23:00,4710884.829
1/30/2014 23:00,4198353.283
2/2/2014 23:00,4211562.086
2/5/2014 23:00,4259260.022
2/8/2014 23:00,4197493.489
2/11/2014 23:00,3578427.873
2/14/2014 23:00,3460725.435
2/17/2014 23:00,3605401.42
2/20/2014 23:00,3549896.014
2/23/2014 23:00,3198664.5
2/26/2014 23:00,3184900.64
3/1/2014 23:00,3258005.72
3/4/2014 23:00,3051952.864
3/7/2014 23:00,3200802.462
3/10/2014 23:00,3620055.655
3/13/2014 23:00,3761534.617
3/16/2014 23:00,3401752.691
3/19/2014 23:00,3195011.041
3/22/2014 23:00,3285303.156
3/25/2014 23:00,3198185.96
3/28/2014 23:00,3095041.542
4/1/2014 0:00,2679610.258
4/4/2014 0:00,2564745.353
4/7/2014 0:00,2640755.138
4/10/2014 0:00,2364795.285
4/13/2014 0:00,2145503.378
4/16/2014 0:00,2380003.652
4/19/2014 0:00,2617625.529
4/22/2014 0:00,2751216.722
4/25/2014 0:00,2642005.478
4/28/2014 0:00,2624735.865
5/1/2014 0:00,2387760.139
5/4/2014 0:00,2333233.5
5/7/2014 0:00,2198099.446
5/10/2014 0:00,2097197.668
5/13/2014 0:00,2294053.448
5/16/2014 0:00,2206878.512
5/19/2014 0:00,2337843.644
5/22/2014 0:00,2577038.226
5/25/2014 0:00,2563516.951
5/28/2014 0:00,2506808.994
5/31/2014 0:00,2513108.165
6/3/2014 0:00,2748753.068
6/6/2014 0:00,3073937.949
6/9/2014 0:00,3034481.825
6/12/2014 0:00,2864797.915
6/15/2014 0:00,3040870.095
6/18/2014 0:00,3233154.065
6/21/2014 0:00,3280376.65
6/24/2014 0:00,3273711.609
6/27/2014 0:00,3253606.564
6/30/2014 0:00,3197973.443
7/3/2014 0:00,2826645.363
7/6/2014 0:00,2625909.899
7/9/2014 0:00,2677846.126
7/12/2014 0:00,2801558.593
7/15/2014 0:00,2880332.078
7/18/2014 0:00,2861171.303
7/21/2014 0:00,2997989.092
7/24/2014 0:00,2992688.429
7/27/2014 0:00,2661695.812
7/30/2014 0:00,2600633.898
8/2/2014 0:00,2859793.744
8/5/2014 0:00,2893401.144
8/8/2014 0:00,2689889.609
8/11/2014 0:00,2790460.763
8/14/2014 0:00,2991438.337
8/17/2014 0:00,2803637.984
8/20/2014 0:00,2738615.661
8/23/2014 0:00,2668583.604
8/26/2014 0:00,2442852.231
8/29/2014 0:00,2465502.085
9/1/2014 0:00,2626254.288
9/4/2014 0:00,2526130.289
9/7/2014 0:00,2387710.819
9/10/2014 0:00,2302261.346
9/13/2014 0:00,2299411.271
9/16/2014 0:00,2342533.748
9/19/2014 0:00,2408214.315
9/22/2014 0:00,2268433.953
9/25/2014 0:00,2098594.358
9/28/2014 0:00,1888779.687
10/1/2014 0:00,1703098.863
10/4/2014 0:00,1561157.925
10/7/2014 0:00,1615751.95
10/10/2014 0:00,1486680.057
10/13/2014 0:00,1477711.483
10/16/2014 0:00,1643477.93
10/19/2014 0:00,1651127.524
10/22/2014 0:00,1645470.28
10/25/2014 0:00,1658618.079
10/27/2014 23:00,1596038.311
10/30/2014 23:00,1537721.075
11/2/2014 23:00,1583019.934
11/5/2014 23:00,1579287.591
11/8/2014 23:00,1531005.186
11/11/2014 23:00,1458484.4
11/14/2014 23:00,1540808.869
11/17/2014 23:00,1598520.067
11/20/2014 23:00,1591609.908
11/23/2014 23:00,1493911.166
11/26/2014 23:00,1468027.155
11/29/2014 23:00,1543617.03
12/2/2014 23:00,1583702.187
12/5/2014 23:00,1573652.141
12/8/2014 23:00,1550047.124
12/11/2014 23:00,1540122.802
12/14/2014 23:00,1535171.5
12/17/2014 23:00,1491177.849
12/20/2014 23:00,1376763.807
12/23/2014 23:00,1365960.346
12/26/2014 23:00,1414043.333
12/29/2014 23:00,1456490.588
1/1/2015 23:00,1516886.028
1/4/2015 23:00,1575220.775
1/7/2015 23:00,1404405.312
1/10/2015 23:00,1293338.09
1/13/2015 23:00,1171659.478
1/16/2015 23:00,1042162.637
1/19/2015 23:00,885067.4322
